Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - REN - SHP Case Management for the Homeless,101428
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - REN - Rev. Edward P. Nolan Residence,156980
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - REN - HMIS for Luzerne County CoC,167618
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - REN - PSH Chronic Homeless 2,129638
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - REN - PSH for Families and Individuals,165183
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - REN - William Cherkes Residence,112324
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - REN - PSH for 9 Homeless Families,119358
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Commission on Economic Opportunity,CoC,PA-503 - PLN - 2018 Luzerne County CoC Planning Application,131927
2018,PA,PA-601 - Western Pennsylvania CoC,Community Action - Clarion and Jefferson Counties,CoC,PA-601 - REN - Housing for Homeless and Disabled Persons,96352
2018,PA,PA-601 - Western Pennsylvania CoC,Community Action - Clarion and Jefferson Counties,CoC,PA-601 - REN - Transitional Housing Project,66101
2018,PA,PA-510 - Lancaster City and County CoC,Community Basics,CoC,PA-510 - REN - Fordney House FY2018 Renewal,88228
2018,PA,PA-510 - Lancaster City and County CoC,Community Basics,CoC,PA-510 - REN - Lincoln House FY2018 Renewal,56596
2018,PA,PA-601 - Western Pennsylvania CoC,Community Connections of Clearfield and Jefferson Counties,CoC,PA-601 - REN - Housing First FY 2018 Renewal Application,85002
2018,PA,PA-508 - Scranton/Lackawanna County CoC,"Community Intervention Center of Lackawanna County, The",CoC,PA-508 - REN - Shelter Me Safe Haven,146031
2018,PA,PA-508 - Scranton/Lackawanna County CoC,"Community Intervention Center of Lackawanna County, The",CoC,PA-508 - REN - CIC Permanent Supportive Housing #1,162620
2018,PA,PA-508 - Scranton/Lackawanna County CoC,"Community Intervention Center of Lackawanna County, The",CoC,PA-508 - REN - CIC Permanent Supportive Housing #2,121544
2018,PA,PA-508 - Scranton/Lackawanna County CoC,"Community Intervention Center of Lackawanna County, The",CoC,PA-508 - REN - CIC Permanent Supportive Housing #3,214807
2018,PA,PA-601 - Western Pennsylvania CoC,Community Services of Venango County,CoC,PA-601 - REN - Sycamore Commons,61787
2018,PA,PA-601 - Western Pennsylvania CoC,Connect,CoC,PA-601 - REN EXP - Westmoreland Permanent Supportive Housing Expansion,289519
2018,PA,PA-601 - Western Pennsylvania CoC,Connect,CoC,PA-601 - REN - D.W.E.L.,266216
2018,PA,PA-603 - Beaver County CoC,Cornerstone Recovery and Supports,CoC,PA-603 - REN - CRS Stone Harbour Renewal 2018,387888
2018,PA,PA-506 - Reading/Berks County CoC,Council on Chemical Abuse,CoC,PA-506 - REN - Transitional Supportive Housing for Homeless Dually Diagnosed Men,108853
2018,PA,PA-506 - Reading/Berks County CoC,Council on Chemical Abuse,CoC,PA-506 - REN - Transitional Housing Services for Chemically Dependent Homeless Women with Children,84447
2018,PA,PA-601 - Western Pennsylvania CoC,Crawford County Coalition on Housing Needs,CoC,PA-601 - REN - Liberty House Transitional Housing Program,40026
2018,PA,PA-601 - Western Pennsylvania CoC,Crawford County Mental Health Awareness Program,CoC,PA-601 - REN - Crawford County Housing Advocacy Project,93531
2018,PA,PA-601 - Western Pennsylvania CoC,Crawford County Mental Health Awareness Program,CoC,PA-601 - REN - CHAPS Family Housing,45175
2018,PA,PA-601 - Western Pennsylvania CoC,Crawford County Mental Health Awareness Program,CoC,PA-601 - REN - Housing Now,138740
2018,PA,PA-601 - Western Pennsylvania CoC,Crawford County Mental Health Awareness Program,CoC,PA-601 - REN - CHAPS Fairweather Lodge,20079
2018,PA,PA-601 - Western Pennsylvania CoC,"Crawford County, PA",CoC,PA-601 - REN - Crawford County Shelter Plus Care,184551
2018,PA,PA-601 - Western Pennsylvania CoC,Crisis Shelter of Lawrence County,CoC,PA-601 - NEW - Crisis Shelter TH-RRH,212710
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Cumberland County Housing and Redevelopment Authority, PA",CoC,PA-509 - REN - Perry County Veterans Program,42963
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Cumberland County Housing and Redevelopment Authority, PA",CoC,PA-509 - REN - PSH Consolidated,306414
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Cumberland County Housing and Redevelopment Authority, PA",CoC,PA-509 - REN - Rapid Rehousing II,129598
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Cumberland County Housing and Redevelopment Authority, PA",CoC,PA-509 - REN - Perry County Rapid ReHousing,187361
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Cumberland County Housing and Redevelopment Authority, PA",CoC,PA-509 - REN - Carlisle Supportive Housing Program,18990
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Cumberland County Housing and Redevelopment Authority, PA",CoC,PA-509 - REN - Shelter + Care Chronic,183194
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Cumberland County Housing and Redevelopment Authority, PA",CoC,PA-509 - REN - Rapid Rehousing Cumberland Perry Lebanon,153868
2018,PA,PA-501 - Harrisburg/Dauphin County CoC,Dauphin County Housing Authority,CoC,PA-501 - REN - Dauphin Co. 2008 S+C Expansion Renewal 2018,39132
2018,PA,PA-501 - Harrisburg/Dauphin County CoC,Dauphin County Housing Authority,CoC,PA-501 - REN - Dauphin Co. Housing Authority Renewal 2018,259809
2018,PA,PA-501 - Harrisburg/Dauphin County CoC,Dauphin County Housing Authority,CoC,PA-501 - REN - S+C 2011 Expansion 2018,26815
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC",Delaware County Community Action Agency,CoC,PA-502 - REN - Coordinated Entry - CAADC,177263
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC",Delaware County Community Action Agency,CoC,PA-502 - REN - Rapid Re-Housing Program CAADC,150339
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC",Delaware County Community Action Agency,CoC,PA-502 - REN - RRH Expansion - Housing Locator,12430
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County Housing Authority, PA",CoC,PA-502 - REN - Del. Co. PSH for Homeless Adults with Mental Illness,469200
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County Housing Authority, PA",CoC,PA-502 - REN - Shelter Plus Care 2345,664958
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County Housing Authority, PA",CoC,PA-502 - REN - DCHA - FCS SHP,147593
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County, PA",CoC,PA-502 - REN - HMIS,200000
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County, PA",CoC,PA-502 - REN - S + C 67,259098
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County, PA",CoC,PA-502 - REN - OBH-PSH-CH HH,176660
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County, PA",CoC,PA-502 - REN - OBH-PSH CH T2 FC,227996
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County, PA",CoC,PA-502 - REN - OBH RRH,657521
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County, PA",CoC,PA-502 - REN - CoC - Coordinated Entry,57292
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC","Delaware County, PA",CoC,PA-502 - PLN - CoC Planning Grant FY18,146625
2018,PA,PA-500 - Philadelphia CoC,Dignity Housing,CoC,PA-500 - REN - Dignity II Transitional Housing,122253
2018,PA,PA-500 - Philadelphia CoC,Dignity Housing,CoC,PA-500 - REN - Dignity III - Better Options for Self-Sufficiency (BOSS),30569
2018,PA,PA-500 - Philadelphia CoC,Dignity Housing,CoC,PA-500 - REN - Enhanced Services Project (ESP),223297
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Domestic Violence Service Center,CoC,PA-503 - REN - See Yourself Succeed,52354
2018,PA,PA-500 - Philadelphia CoC,Drueding Center,CoC,PA-500 - REN - New Neighbors,326254
2018,PA,PA-500 - Philadelphia CoC,Drueding Center,CoC,PA-500 - REN - Project Rainbow,916217
2018,PA,PA-601 - Western Pennsylvania CoC,Dubois Housing Authority,CoC,PA-601 - REN - 2018 Renewal App - DuBois Housing Authority - Shelter Plus Care 1/2/3/4/5,452524
2018,PA,PA-506 - Reading/Berks County CoC,Easy Does It,CoC,PA-506 - REN - Permanent Housing - Easy Does It,369927
2018,PA,PA-506 - Reading/Berks County CoC,Easy Does It,CoC,PA-506 - REN - Transitional Housing - Easy Does It,98201
2018,PA,PA-510 - Lancaster City and County CoC,Elizabethtown Community Housing and Outreach Services (ECHOS),CoC,PA-510 - NEW - ECHOS: Housing Supportive Services,85871
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Finally Home,74112
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Self Start I,429683
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Self Start II,143722
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Self Start III,145596
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Lighting the Candle I,247283
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Make it a Home Always I,109090
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Erie County HMIS,146027
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Erie County Coordinated Entry,12000
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Fresh Start,144908
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - Independence,209540
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - REN - My Way Home,361606
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - PLN - PA-605 CoC Planning Application FY2018,79311
2018,PA,PA-605 - Erie City and County CoC,"Erie County, PA",CoC,PA-605 - NEW - ECCM Rapid Rehousing 1,158198
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC",Family and Community Service of Delaware County,CoC,PA-502 - REN - Ralph Moses House Joint TH-RRH,293488
2018,PA,"PA-511 - Bristol, Bensalem/Bucks County CoC",Family Service Association of Bucks County,CoC,"PA-511 - REN EXP - Bucks County Housing Link, Centralized Intake/Coordinated Assessment- New FY 2018",135481
2018,PA,"PA-504 - Lower Merion, Norristown, Abington/Montgomery County CoC",Family Services - Montgomery County,CoC,PA-504 - REN - FSMC Permanent Supportive Housing Montgomery,366119
2018,PA,PA-601 - Western Pennsylvania CoC,Fayette County Community Action Agency,CoC,PA-601 - REN - Lenox Street Apartments,66716
2018,PA,PA-601 - Western Pennsylvania CoC,Fayette County Community Action Agency,CoC,PA-601 - REN - Fairweather Lodge Supportive Housing,25269
2018,PA,PA-601 - Western Pennsylvania CoC,Fayette County Community Action Agency,CoC,PA-601 - REN - Fayette Apartments,106340
2018,PA,PA-601 - Western Pennsylvania CoC,Fayette County Community Action Agency,CoC,PA-601 - REN - Fayette County Rapid Rehousing,64165
2018,PA,PA-601 - Western Pennsylvania CoC,Fayette County Community Action Agency,CoC,PA-601 - REN - Southwest Regional Rapid Re-Housing Program,506909
2018,PA,PA-509 - Eastern Pennsylvania CoC,Fitzmaurice Community Services,CoC,PA-509 - REN - Pathfinders,247794
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Franklin County, PA",CoC,PA-509 - REN - Franklin/Fulton Homeless Assistance Project 2019,227443
2018,PA,PA-509 - Eastern Pennsylvania CoC,"Franklin County, PA",CoC,PA-509 - REN - Franklin/ Fulton S+C Project 2019,86568
2018,PA,PA-500 - Philadelphia CoC,Gaudenzia,CoC,PA-500 - REN - Tioga Arms Apartments,248249
2018,PA,PA-500 - Philadelphia CoC,Gaudenzia,CoC,PA-500 - REN - Thompson Street/Shelton Court Apartments,72855
2018,PA,PA-500 - Philadelphia CoC,Gaudenzia,CoC,PA-500 - REN - Harbor House,72328
2018,PA,PA-501 - Harrisburg/Dauphin County CoC,Gaudenzia,CoC,PA-501 - REN - DELTA RRH 3 units FY2018,42688
2018,PA,PA-501 - Harrisburg/Dauphin County CoC,Gaudenzia,CoC,PA-501 - REN - DELTA RRH 7 units FY2018,97320
2018,PA,PA-601 - Western Pennsylvania CoC,"Greene County, PA",CoC,PA-601 - REN - Greene County Supportive Housing Project,177198
2018,PA,PA-601 - Western Pennsylvania CoC,"Greene County, PA",CoC,PA-601 - REN - Greene County Shelter + Care Project,47109
2018,PA,PA-601 - Western Pennsylvania CoC,"Greene County, PA",CoC,PA-601 - REN - Greene County Rapid Rehousing Project,67541
2018,PA,"PA-504 - Lower Merion, Norristown, Abington/Montgomery County CoC",Hedwig House,CoC,PA-504 - REN - MH/D&A Shelter Liaison Expansion 109,156204
2018,PA,PA-500 - Philadelphia CoC,HELP USA - PA,CoC,PA-500 - REN - HELP Philadelphia II,487622
2018,PA,PA-505 - Chester County CoC,Holcomb Associates,CoC,PA-505 - REN - Recovery Supported Living 2018,120807
2018,PA,PA-500 - Philadelphia CoC,Horizon House Rehabilitation Services,CoC,PA-500 - REN - Home First,829403
2018,PA,PA-500 - Philadelphia CoC,Horizon House Rehabilitation Services,CoC,PA-500 - REN - Horizon House Permanent Housing Initiative,112762
2018,PA,PA-500 - Philadelphia CoC,Horizon House Rehabilitation Services,CoC,PA-500 - REN - WELCOME HOME,689369
2018,PA,PA-500 - Philadelphia CoC,Horizon House Rehabilitation Services,CoC,PA-500 - REN - JOURNEY HOME,203005
2018,PA,PA-500 - Philadelphia CoC,Horizon House Rehabilitation Services,CoC,PA-500 - REN - Supports to Achieve Self Sufficiency,346062
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC",Horizon House Rehabilitation Services,CoC,PA-502 - REN - SHP Reallocation Project,102897
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC",Horizon House Rehabilitation Services,CoC,PA-502 - REN - Coordinated Entry - Horizon House,173223
2018,PA,"PA-502 - Upper Darby, Chester, Haverford/Delaware County CoC",Horizon House Rehabilitation Services,CoC,PA-502 - REN - Horizon House PSH CH,341740
2018,PA,PA-509 - Eastern Pennsylvania CoC,Housing Alliance of Pennsylvania,CoC,PA-509 - REN - Connect To Home Coordinated Entry System Project Grants FY 2018 Consolidated,617716
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Housing Development Corporation of Northeast Pennsylvania (NEPA),CoC,PA-503 - REN - HDC SHP 2 2018,132480
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Housing Development Corporation of Northeast Pennsylvania (NEPA),CoC,PA-503 - REN - HDC SHP 4 2018,182635
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Housing Development Corporation of Northeast Pennsylvania (NEPA),CoC,PA-503 - REN - HDC SHP 1 2018,242366
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Housing Development Corporation of Northeast Pennsylvania (NEPA),CoC,PA-503 - REN - HDC SHP 5 2018,208471
2018,PA,"PA-503 - Wilkes-Barre, Hazleton, Luzerne County CoC",Housing Development Corporation of Northeast Pennsylvania (NEPA),CoC,PA-503 - REN - Rapid Re-Housing for Families 2018,141756
2018,PA,PA-509 - Eastern Pennsylvania CoC,Housing Development Corporation of Northeast Pennsylvania (NEPA),CoC,PA-509 - REN - HDC SHP 3 2018,150535
2018,PA,PA-509 - Eastern Pennsylvania CoC,Housing Development Corporation of Northeast Pennsylvania (NEPA),CoC,PA-509 - REN - HDC SHP 6 2018,145880
2018,PA,PA-509 - Eastern Pennsylvania CoC,Housing Transitions,CoC,PA-509 - REN - Nittany House Apartments,80746
2018,PA,PA-509 - Eastern Pennsylvania CoC,Housing Transitions,CoC,PA-509 - REN - Nittany House Apartments II,146180
2018,PA,PA-509 - Eastern Pennsylvania CoC,Huntingdon House,CoC,PA-509 - REN - Huntingdon House Rapid Rehousing Program,131204
2018,PA,PA-500 - Philadelphia CoC,Impact Services Corporation,CoC,PA-500 - REN - Home base,660245
2018,PA,PA-500 - Philadelphia CoC,Impact Services Corporation,CoC,PA-500 - REN - Hancock Manor,57407
2018,PA,PA-601 - Western Pennsylvania CoC,Indiana County Community Action Program,CoC,PA-601 - REN - PHD Consolidated,81566
2018,PA,"PA-504 - Lower Merion, Norristown, Abington/Montgomery County CoC",Keystone Opportunity Center,CoC,PA-504 - REN EXP - Keystone Rapid Rehousing Expand 2018,395566
2018,PA,"PA-504 - Lower Merion, Norristown, Abington/Montgomery County CoC",Keystone Opportunity Center,CoC,PA-504 - REN - Montco CoC PSH Renewal 2018,47754
2018,PA,"PA-511 - Bristol, Bensalem/Bucks County CoC",Keystone Opportunity Center,CoC,PA-511 - REN - Upper Bucks Rapid Rehousing Renewal 2018,92165
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster County Community Action Partnership,CoC,PA-510 - NEW - DV Bonus,142876
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster County Community Action Partnership,CoC,PA-510 - NEW - LECDC + CAP PSH,121710
2018,PA,PA-510 - Lancaster City and County CoC,"Lancaster County, PA",CoC,PA-510 - REN - Polaris Housing,167379
2018,PA,PA-510 - Lancaster City and County CoC,"Lancaster County, PA",CoC,PA-510 - REN - Enterprise Housing,213993
2018,PA,PA-510 - Lancaster City and County CoC,"Lancaster County, PA",CoC,PA-510 - REN - North Star Housing,127020
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - REN - HMIS,67410
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - REN - Lancaster HMIS1,49765
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - REN - Lancaster HMIS2,56766
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - REN - Lancaster County Consolidated RRH Project,457835
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - REN - Lancaster Coordinated Assessment,136294
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - REN - Lancaster County Coordinated Assessment-Outreach Worker,54079
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - REN - Lancaster- Crisis to RRH,142920
2018,PA,PA-510 - Lancaster City and County CoC,Lancaster General Hospital,CoC,PA-510 - PLN - PA510 Planning 2018,101589
2018,PA,PA-601 - Western Pennsylvania CoC,Lawrence County Community Action Partnership,CoC,PA-601 - REN - NWRHA,76755
2018,PA,PA-601 - Western Pennsylvania CoC,Lawrence County Community Action Partnership,CoC,PA-601 - REN - SAFE,40634
2018,PA,PA-601 - Western Pennsylvania CoC,Lawrence County Community Action Partnership,CoC,PA-601 - REN - Turning Point,234778
2018,PA,PA-601 - Western Pennsylvania CoC,Lawrence County Community Action Partnership,CoC,PA-601 - REN - NWRHA 2,232117
2018,PA,PA-601 - Western Pennsylvania CoC,Lawrence County Community Action Partnership,CoC,PA-601 - REN - Veterans RRH,58614
2018,PA,PA-601 - Western Pennsylvania CoC,Lawrence County Community Action Partnership,CoC,PA-601 - REN - TEAM RRH,75945
2018,PA,PA-601 - Western Pennsylvania CoC,Lawrence County Community Action Partnership,CoC,PA-601 - REN - Western CoC Coordinated Entry SSO,71865
